source	target	weight	type	network_type
RID00139	Menidia beryllina	0.013472193585307397	Not Sensitive	Acute
RID00139	Micropterus salmoides	0.008500000000000002	Not Sensitive	Acute
RID00139	Mugil cephalus	0.005500000000000001	Not Sensitive	Acute
RID00139	Odonata	0.0028999999999999014	Not Sensitive	Acute
RID00139	Oncorhynchus kisutch	0.017000000000000005	Not Sensitive	Acute
RID00139	Oncorhynchus mykiss	0.2192654382965314	Not Sensitive	Acute
RID00139	Oreochromis mossambicus	0.0284416975175078	Not Sensitive	Acute
RID00139	Oreochromis niloticus	0.16293000388742013	Not Sensitive	Acute
RID00139	Pimephales promelas	0.018309213524427805	Not Sensitive	Acute
RID00139	Poecilia reticulata	1.0689332760619734	Not Sensitive	Acute
RID00139	Procambarus clarkii	0.0006819388192428001	Not Sensitive	Acute
RID00139	Salmo salar	0.004242640687119201	Not Sensitive	Acute
RID00139	Salvelinus fontinalis	0.0030650013619404008	Not Sensitive	Acute
RID00139	Scapholeberis kingi	0.012999999999999906	Not Sensitive	Acute
RID00139	Scenedesmus quadricauda	100.00000000000004	Not Sensitive	Acute
RID00139	Simuliidae	0.0037999999999998985	Not Sensitive	Acute
RID00139	Simulium vittatum	0.5163744526698635	Not Sensitive	Acute
RID00139	Xyrauchen texanus	0.008743085954978002	Not Sensitive	Acute
RID00141	Acartia hudsonica	3.027867938613552e-05	Not Sensitive	Acute
RID00141	Anguilla anguilla	0.0010000000000000002	Not Sensitive	Acute
RID00141	Brachionus calyciflorus	1.7421007196108482	Not Sensitive	Acute
RID00141	Bufo bufo	0.310805405358401	Not Sensitive	Acute
RID00141	Chironomus riparius	1.6000000000000013e-05	Sensitive	Acute
RID00141	Chironomus sp.	0.03900000000000001	Not Sensitive	Acute
RID00141	Clarias gariepinus	0.23711644111108823	Not Sensitive	Acute
RID00141	Cloeon dipterum	4.999999999999999e-06	Sensitive	Acute
RID00141	Coleoptera	0.05699999999999989	Not Sensitive	Acute
RID00141	Crangon septemspinosa	3.4581391368445986e-05	Not Sensitive	Acute
RID00141	Cyprinus carpio	0.0038292974838678006	Not Sensitive	Acute
RID00141	Daphnia magna	0.0006005653178270002	Not Sensitive	Acute
RID00141	Gambusia affinis	0.004416758424687999	Not Sensitive	Acute
RID00141	Gammarus fossarum	1.152388823271036e-05	Sensitive	Acute
RID00141	Gammarus pulex	1.9687559523719562e-05	Not Sensitive	Acute
RID00141	Homarus americanus	5.104007076862794e-06	Sensitive	Acute
RID00141	Labeo rohita	1.0	Not Sensitive	Acute
RID00141	Lepomis macrochirus	0.0007099295739719003	Not Sensitive	Acute
RID00141	Mysidae	4.411349000022557e-06	Sensitive	Acute
RID00141	Oncorhynchus mykiss	0.0013177870694326007	Not Sensitive	Acute
RID00141	Oreochromis mossambicus	0.014142135623730895	Not Sensitive	Acute
RID00141	Oreochromis niloticus	0.0061363172722118	Not Sensitive	Acute
RID00141	Palaemon serratus	4.839999999999999e-05	Not Sensitive	Acute
RID00141	Paratya australiensis	4.253584058577041e-05	Not Sensitive	Acute
RID00141	Poecilia reticulata	0.11385836519385942	Not Sensitive	Acute
RID00141	Procambarus clarkii	0.000152906982289	Not Sensitive	Acute
RID00141	Rutilus rutilus	0.25	Not Sensitive	Acute
RID00141	Scapholeberis kingi	0.008800000000000004	Not Sensitive	Acute
RID00141	Silurus glanis	0.0012111586192462996	Not Sensitive	Acute
RID00141	Spodoptera frugiperda	0.18000000000000002	Not Sensitive	Acute
RID00181	Ameiurus melas	4.748524010473839	Not Sensitive	Acute
RID00181	Carassius auratus	7.68745375452622	Not Sensitive	Acute
RID00181	Chanos chanos	0.515071526117806	Sensitive	Acute
RID00181	Cyprinus carpio	4.87858940903948	Not Sensitive	Acute
RID00181	Daphnia magna	0.084	Sensitive	Acute
RID00181	Dreissena polymorpha	40.0	Not Sensitive	Acute
RID00181	Gambusia affinis	12.0	Not Sensitive	Acute
RID00181	Lepomis cyanellus	3.8848769728911834	Not Sensitive	Acute
RID00181	Lepomis macrochirus	5.3234243360264735	Not Sensitive	Acute
RID00181	Macrobrachium rosenbergii	1.14	Not Sensitive	Acute
RID00181	Notemigonus crysoleucas	10.771429535698516	Not Sensitive	Acute
RID00181	Oncorhynchus mykiss	3.272360069853916	Not Sensitive	Acute
RID00181	Oreochromis niloticus	3.339031476022829	Not Sensitive	Acute
RID00181	Penaeus semisulcatus	5.2	Not Sensitive	Acute
RID00181	Perca flavescens	7.725571516894796	Not Sensitive	Acute
RID00181	Poecilia reticulata	5.347896782848375	Not Sensitive	Acute
RID00181	Raphidocelis subcapitata	0.45	Sensitive	Acute
RID00181	Scenedesmus quadricauda	2.96	Not Sensitive	Acute
RID00185	Algae	0.3762263285521263	Sensitive	Acute
RID00185	Ameiurus melas	72.11102550927973	Not Sensitive	Acute
RID00185	Ankistrodesmus falcatus	0.64	Sensitive	Acute
RID00185	Artemia salina	23.12	Not Sensitive	Acute
RID00185	Carassius auratus	35.77708763999664	Not Sensitive	Acute
RID00185	Carassius carassius	100.00000000000004	Not Sensitive	Acute
RID00185	Carcinus maenas	10.000000000000002	Not Sensitive	Acute
RID00185	Centrarchidae	69.95440595001351	Not Sensitive	Acute
RID00185	Cerastoderma edule	100.00000000000004	Not Sensitive	Acute
RID00185	Chironomidae	27.999999999999996	Not Sensitive	Acute
RID00185	Chironomus tentans	1.0	Sensitive	Acute
RID00185	Chlorella vulgaris	0.3176634591457949	Sensitive	Acute
RID00185	Cloeon dipterum	40.0	Not Sensitive	Acute
RID00185	Crangon crangon	100.00000000000004	Not Sensitive	Acute
RID00185	Cyprinus carpio	35.2358063674996	Not Sensitive	Acute
RID00185	Daphnia magna	12.390764339339704	Not Sensitive	Acute
RID00185	Daphnia pulex	116.0277381150021	Not Sensitive	Acute
RID00185	Gammarus fasciatus	114.01754250991375	Not Sensitive	Acute
RID00185	Gammarus lacustris	20.157096142593435	Not Sensitive	Acute
RID00185	Hyalella azteca	270.00000000000006	Not Sensitive	Acute
RID00185	Isochrysis galbana	1.9679896712654303	Not Sensitive	Acute
RID00185	Labeo rohita	26.920000000000005	Not Sensitive	Acute
RID00185	Lemna minor	0.34452300093169286	Sensitive	Acute
RID00185	Lepomis macrochirus	70.38600816728517	Not Sensitive	Acute
